dropout	pre_processing_type	conv_layer_1	conv_layer_shape	size	scalar	re_train_on_known_errors	epochs	time	multi_class_zr_acc	multi_class_model_acc	boolean_zr_acc	boolean_model_acc	run number
0.01	None	32	(3, 3)	64	(-1, 1)	0.3	1	13.175086736679077	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.7071428571428572	1264
0.01	None	32	(3, 3)	64	(-1, 1)	0.3	2	22.734967708587646	0.6742857142857144	0.6971428571428571	0.6742857142857143	0.7285714285714285	1265
0.01	None	32	(3, 3)	64	(-1, 1)	0.3	4	42.02160048484802	0.6742857142857144	0.7671428571428572	0.6742857142857143	0.8971428571428571	1266
0.01	None	32	(3, 3)	64	(-1, 1)	0.3	8	80.42814683914185	0.6742857142857144	0.7857142857142856	0.6742857142857143	0.9171428571428571	1267
0.01	None	32	(3, 3)	64	(-1, 1)	0.6	1	13.461286783218384	0.6742857142857144	0.6885714285714285	0.6742857142857143	0.6914285714285714	1268
0.01	None	32	(3, 3)	64	(-1, 1)	0.6	2	23.34697651863098	0.6742857142857144	0.6985714285714284	0.6742857142857143	0.7314285714285714	1269
0.01	None	32	(3, 3)	64	(-1, 1)	0.6	4	42.995211362838745	0.6742857142857144	0.777142857142857	0.6742857142857143	0.8928571428571429	1270
0.01	None	32	(3, 3)	64	(-1, 1)	0.6	8	82.39039826393127	0.6742857142857144	0.7728571428571428	0.6742857142857143	0.9142857142857143	1271
0.01	None	32	(3, 3)	64	(-1, 1)	0.8	1	14.001279592514038	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7214285714285714	1272
0.01	None	32	(3, 3)	64	(-1, 1)	0.8	2	24.51286792755127	0.6742857142857144	0.7214285714285713	0.6742857142857143	0.7471428571428571	1273
0.01	None	32	(3, 3)	64	(-1, 1)	0.8	4	45.46801495552063	0.6742857142857144	0.7685714285714286	0.6742857142857143	0.8757142857142857	1274
0.01	None	32	(3, 3)	64	(-1, 1)	0.8	8	87.37281823158264	0.6742857142857144	0.7657142857142857	0.6742857142857143	0.9128571428571428	1275
0.01	None	32	(3, 3)	64	(-1, 1)	1	1	15.184785842895508	0.6742857142857144	0.6871428571428572	0.6742857142857143	0.7	1276
0.01	None	32	(3, 3)	64	(-1, 1)	1	2	26.758413076400757	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.6842857142857143	1277
0.01	None	32	(3, 3)	64	(-1, 1)	1	4	49.903735876083374	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.87	1278
0.01	None	32	(3, 3)	64	(-1, 1)	1	8	96.13241004943848	0.6742857142857144	0.7814285714285713	0.6742857142857143	0.9242857142857143	1279
0.01	None	32	(3, 3)	64	(0, 1)	0	1	13.210753440856934	0.6742857142857144	0.677142857142857	0.6742857142857143	0.68	1280
0.01	None	32	(3, 3)	64	(0, 1)	0	2	22.83656406402588	0.6742857142857144	0.7028571428571428	0.6742857142857143	0.7614285714285715	1281
0.01	None	32	(3, 3)	64	(0, 1)	0	4	42.05104422569275	0.6742857142857144	0.7642857142857142	0.6742857142857143	0.9114285714285715	1282
0.01	None	32	(3, 3)	64	(0, 1)	0	8	80.41657829284668	0.6742857142857144	0.7785714285714285	0.6742857142857143	0.9085714285714286	1283
0.01	None	32	(3, 3)	64	(0, 1)	0.3	1	13.218489646911621	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.6757142857142857	1284
0.01	None	32	(3, 3)	64	(0, 1)	0.3	2	22.811383485794067	0.6742857142857144	0.7271428571428572	0.6742857142857143	0.7957142857142857	1285
0.01	None	32	(3, 3)	64	(0, 1)	0.3	4	41.98254108428955	0.6742857142857144	0.7671428571428571	0.6742857142857143	0.89	1286
0.01	None	32	(3, 3)	64	(0, 1)	0.3	8	80.3955945968628	0.6742857142857144	0.7699999999999999	0.6742857142857143	0.9128571428571428	1287
0.01	None	32	(3, 3)	64	(0, 1)	0.6	1	13.427352905273438	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7571428571428571	1288
0.01	None	32	(3, 3)	64	(0, 1)	0.6	2	23.28437876701355	0.6742857142857144	0.7242857142857142	0.6742857142857143	0.7928571428571428	1289
0.01	None	32	(3, 3)	64	(0, 1)	0.6	4	43.07083511352539	0.6742857142857144	0.7314285714285713	0.6742857142857143	0.8028571428571428	1290
0.01	None	32	(3, 3)	64	(0, 1)	0.6	8	82.28857827186584	0.6742857142857144	0.7742857142857141	0.6742857142857143	0.9271428571428572	1291
0.01	None	32	(3, 3)	64	(0, 1)	0.8	1	13.97050166130066	0.6742857142857144	0.7142857142857143	0.6742857142857143	0.7657142857142857	1292
0.01	None	32	(3, 3)	64	(0, 1)	0.8	2	24.462502241134644	0.6742857142857144	0.7014285714285714	0.6742857142857143	0.74	1293
0.01	None	32	(3, 3)	64	(0, 1)	0.8	4	45.530755281448364	0.6742857142857144	0.7314285714285713	0.6742857142857143	0.8871428571428571	1294
0.01	None	32	(3, 3)	64	(0, 1)	0.8	8	87.34433007240295	0.6742857142857144	0.7742857142857141	0.6742857142857143	0.9242857142857143	1295
0.01	None	32	(3, 3)	64	(0, 1)	1	1	15.197187423706055	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	1296
0.01	None	32	(3, 3)	64	(0, 1)	1	2	26.669389963150024	0.6742857142857144	0.7428571428571429	0.6742857142857143	0.8457142857142858	1297
0.01	None	32	(3, 3)	64	(0, 1)	1	4	49.84832143783569	0.6742857142857144	0.7614285714285713	0.6742857142857143	0.8371428571428572	1298
0.01	None	32	(3, 3)	64	(0, 1)	1	8	96.17387986183167	0.6742857142857144	0.7671428571428571	0.6742857142857143	0.9057142857142857	1299
0.01	None	32	(3, 3)	64	None	0	1	12.821762561798096	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.6942857142857143	1300
0.01	None	32	(3, 3)	64	None	0	2	22.240172624588013	0.6742857142857144	0.7314285714285714	0.6742857142857143	0.8042857142857143	1301
0.01	None	32	(3, 3)	64	None	0	4	40.84754967689514	0.6742857142857144	0.7714285714285715	0.6742857142857143	0.9	1302
0.01	None	32	(3, 3)	64	None	0	8	78.22989630699158	0.6742857142857144	0.7842857142857143	0.6742857142857143	0.93	1303
0.01	None	32	(3, 3)	64	None	0.3	1	12.850605964660645	0.6742857142857144	0.6857142857142857	0.6742857142857143	0.6885714285714286	1304
0.01	None	32	(3, 3)	64	None	0.3	2	22.219555854797363	0.6742857142857144	0.7299999999999999	0.6742857142857143	0.8057142857142857	1305
0.01	None	32	(3, 3)	64	None	0.3	4	40.9135639667511	0.6742857142857144	0.7599999999999998	0.6742857142857143	0.8885714285714286	1306
0.01	None	32	(3, 3)	64	None	0.3	8	78.30528497695923	0.6742857142857144	0.7728571428571428	0.6742857142857143	0.9028571428571428	1307
0.01	None	32	(3, 3)	64	None	0.6	1	13.197612524032593	0.6742857142857144	0.7057142857142858	0.6742857142857143	0.7514285714285714	1308
0.01	None	32	(3, 3)	64	None	0.6	2	22.726527214050293	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.8514285714285714	1309
0.01	None	32	(3, 3)	64	None	0.6	4	41.77869772911072	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.84	1310
0.01	None	32	(3, 3)	64	None	0.6	8	80.10510420799255	0.6742857142857144	0.7457142857142857	0.6742857142857143	0.8928571428571429	1311
0.01	None	32	(3, 3)	64	None	0.8	1	13.824177980422974	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.73	1312
0.01	None	32	(3, 3)	64	None	0.8	2	24.03924822807312	0.6742857142857144	0.7128571428571429	0.6742857142857143	0.7957142857142857	1313
0.01	None	32	(3, 3)	64	None	0.8	4	44.47992420196533	0.6742857142857144	0.7742857142857141	0.6742857142857143	0.89	1314
0.01	None	32	(3, 3)	64	None	0.8	8	85.39583349227905	0.6742857142857144	0.7714285714285714	0.6742857142857143	0.91	1315
0.01	None	32	(3, 3)	64	None	1	1	14.990466833114624	0.6742857142857144	0.6971428571428571	0.6742857142857143	0.7428571428571429	1316
0.01	None	32	(3, 3)	64	None	1	2	26.45958948135376	0.6742857142857144	0.7214285714285714	0.6742857142857143	0.8185714285714286	1317
0.01	None	32	(3, 3)	64	None	1	4	49.49502348899841	0.6742857142857144	0.7485714285714284	0.6742857142857143	0.8785714285714286	1318
0.01	None	32	(3, 3)	64	None	1	8	95.1715772151947	0.6742857142857144	0.7457142857142858	0.6742857142857143	0.9028571428571428	1319
0.02	None	32	(3, 3)	64	(-1, 1)	0	1	13.1537766456604	0.6742857142857144	0.7100000000000001	0.6742857142857143	0.7928571428571428	1320
0.02	None	32	(3, 3)	64	(-1, 1)	0	2	22.798880338668823	0.6742857142857144	0.6914285714285713	0.6742857142857143	0.71	1321
0.02	None	32	(3, 3)	64	(-1, 1)	0	4	41.87126970291138	0.6742857142857144	0.7785714285714286	0.6742857142857143	0.9085714285714286	1322
0.02	None	32	(3, 3)	64	(-1, 1)	0	8	80.62644577026367	0.6742857142857144	0.7628571428571428	0.6742857142857143	0.9185714285714286	1323
0.02	None	32	(3, 3)	64	(-1, 1)	0.3	1	13.221176624298096	0.6742857142857144	0.6771428571428572	0.6742857142857143	0.6842857142857143	1324
0.02	None	32	(3, 3)	64	(-1, 1)	0.3	2	22.809417486190796	0.6742857142857144	0.7542857142857142	0.6742857142857143	0.8571428571428571	1325
0.02	None	32	(3, 3)	64	(-1, 1)	0.3	4	41.980231046676636	0.6742857142857144	0.757142857142857	0.6742857142857143	0.8642857142857143	1326
0.02	None	32	(3, 3)	64	(-1, 1)	0.3	8	80.49551129341125	0.6742857142857144	0.767142857142857	0.6742857142857143	0.9157142857142857	1327
0.02	None	32	(3, 3)	64	(-1, 1)	0.6	1	13.449864864349365	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	1328
0.02	None	32	(3, 3)	64	(-1, 1)	0.6	2	23.257195711135864	0.6742857142857144	0.7342857142857142	0.6742857142857143	0.8171428571428572	1329
0.02	None	32	(3, 3)	64	(-1, 1)	0.6	4	43.03435397148132	0.6742857142857144	0.7257142857142855	0.6742857142857143	0.79	1330
0.02	None	32	(3, 3)	64	(-1, 1)	0.6	8	82.44137358665466	0.6742857142857144	0.7642857142857142	0.6742857142857143	0.9071428571428571	1331
0.02	None	32	(3, 3)	64	(-1, 1)	0.8	1	14.026923179626465	0.6742857142857144	0.6757142857142857	0.6742857142857143	0.6757142857142857	1332
0.02	None	32	(3, 3)	64	(-1, 1)	0.8	2	24.55141830444336	0.6742857142857144	0.6914285714285713	0.6742857142857143	0.71	1333
0.02	None	32	(3, 3)	64	(-1, 1)	0.8	4	45.43210744857788	0.6742857142857144	0.7457142857142856	0.6742857142857143	0.8557142857142858	1334
0.02	None	32	(3, 3)	64	(-1, 1)	0.8	8	87.52363467216492	0.6742857142857144	0.7657142857142857	0.6742857142857143	0.8885714285714286	1335
0.02	None	32	(3, 3)	64	(-1, 1)	1	1	15.233764886856079	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.7014285714285714	1336
0.02	None	32	(3, 3)	64	(-1, 1)	1	2	26.680461168289185	0.6742857142857144	0.7214285714285713	0.6742857142857143	0.7985714285714286	1337
0.02	None	32	(3, 3)	64	(-1, 1)	1	4	49.87077283859253	0.6742857142857144	0.7242857142857143	0.6742857142857143	0.7714285714285715	1338
0.02	None	32	(3, 3)	64	(-1, 1)	1	8	96.1310384273529	0.6742857142857144	0.7528571428571428	0.6742857142857143	0.9014285714285715	1339
0.02	None	32	(3, 3)	64	(0, 1)	0	1	13.149624109268188	0.6742857142857144	0.7057142857142856	0.6742857142857143	0.7928571428571428	1340
0.02	None	32	(3, 3)	64	(0, 1)	0	2	22.702186346054077	0.6742857142857144	0.7042857142857143	0.6742857142857143	0.7271428571428571	1341
0.02	None	32	(3, 3)	64	(0, 1)	0	4	41.99712944030762	0.6742857142857144	0.7442857142857142	0.6742857142857143	0.8814285714285715	1342
0.02	None	32	(3, 3)	64	(0, 1)	0	8	80.4499614238739	0.6742857142857144	0.7457142857142856	0.6742857142857143	0.8971428571428571	1343
0.02	None	32	(3, 3)	64	(0, 1)	0.3	1	13.162620782852173	0.6742857142857144	0.7028571428571428	0.6742857142857143	0.7414285714285714	1344
0.02	None	32	(3, 3)	64	(0, 1)	0.3	2	22.840705633163452	0.6742857142857144	0.7385714285714287	0.6742857142857143	0.8	1345
0.02	None	32	(3, 3)	64	(0, 1)	0.3	4	42.02222156524658	0.6742857142857144	0.7699999999999999	0.6742857142857143	0.8757142857142857	1346
0.02	None	32	(3, 3)	64	(0, 1)	0.3	8	80.38855981826782	0.6742857142857144	0.7799999999999999	0.6742857142857143	0.9328571428571428	1347
0.02	None	32	(3, 3)	64	(0, 1)	0.6	1	13.448198556900024	0.6742857142857144	0.68	0.6742857142857143	0.6885714285714286	1348
0.02	None	32	(3, 3)	64	(0, 1)	0.6	2	23.295927047729492	0.6742857142857144	0.7257142857142855	0.6742857142857143	0.8457142857142858	1349
0.02	None	32	(3, 3)	64	(0, 1)	0.6	4	42.93398976325989	0.6742857142857144	0.7542857142857142	0.6742857142857143	0.9014285714285715	1350
0.02	None	32	(3, 3)	64	(0, 1)	0.6	8	82.30517745018005	0.6742857142857144	0.7799999999999999	0.6742857142857143	0.9242857142857143	1351
0.02	None	32	(3, 3)	64	(0, 1)	0.8	1	14.009014368057251	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7157142857142857	1352
0.02	None	32	(3, 3)	64	(0, 1)	0.8	2	24.568227529525757	0.6742857142857144	0.7357142857142858	0.6742857142857143	0.8585714285714285	1353
0.02	None	32	(3, 3)	64	(0, 1)	0.8	4	45.46400594711304	0.6742857142857144	0.7299999999999999	0.6742857142857143	0.7928571428571428	1354
0.02	None	32	(3, 3)	64	(0, 1)	0.8	8	87.3551025390625	0.6742857142857144	0.7742857142857141	0.6742857142857143	0.9028571428571428	1355
0.02	None	32	(3, 3)	64	(0, 1)	1	1	15.211240530014038	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.68	1356
0.02	None	32	(3, 3)	64	(0, 1)	1	2	26.706932306289673	0.6742857142857144	0.7285714285714285	0.6742857142857143	0.8314285714285714	1357
0.02	None	32	(3, 3)	64	(0, 1)	1	4	50.715885639190674	0.6742857142857144	0.7357142857142858	0.6742857142857143	0.8214285714285714	1358
0.02	None	32	(3, 3)	64	(0, 1)	1	8	96.06017279624939	0.6742857142857144	0.757142857142857	0.6742857142857143	0.9028571428571428	1359
0.02	None	32	(3, 3)	64	None	0	1	12.932013273239136	0.6742857142857144	0.6985714285714284	0.6742857142857143	0.7457142857142857	1360
0.02	None	32	(3, 3)	64	None	0	2	22.187020778656006	0.6742857142857144	0.7228571428571428	0.6742857142857143	0.7985714285714286	1361
0.02	None	32	(3, 3)	64	None	0	4	40.95044255256653	0.6742857142857144	0.7342857142857143	0.6742857142857143	0.8857142857142857	1362
0.02	None	32	(3, 3)	64	None	0	8	78.26443338394165	0.6742857142857144	0.74	0.6742857142857143	0.9042857142857142	1363
0.02	None	32	(3, 3)	64	None	0.3	1	12.870486736297607	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.6914285714285714	1364
0.02	None	32	(3, 3)	64	None	0.3	2	22.23104500770569	0.6742857142857144	0.7257142857142856	0.6742857142857143	0.7871428571428571	1365
0.02	None	32	(3, 3)	64	None	0.3	4	40.88721227645874	0.6742857142857144	0.7628571428571428	0.6742857142857143	0.8842857142857142	1366
0.02	None	32	(3, 3)	64	None	0.3	8	78.22258377075195	0.6742857142857144	0.7757142857142857	0.6742857142857143	0.9157142857142857	1367
0.02	None	32	(3, 3)	64	None	0.6	1	13.08395791053772	0.6742857142857144	0.687142857142857	0.6742857142857143	0.6928571428571428	1368
0.02	None	32	(3, 3)	64	None	0.6	2	22.708750247955322	0.6742857142857144	0.7414285714285714	0.6742857142857143	0.82	1369
0.02	None	32	(3, 3)	64	None	0.6	4	41.80585193634033	0.6742857142857144	0.7585714285714285	0.6742857142857143	0.8771428571428571	1370
0.02	None	32	(3, 3)	64	None	0.6	8	80.24866223335266	0.6742857142857144	0.7799999999999999	0.6742857142857143	0.9271428571428572	1371
0.02	None	32	(3, 3)	64	None	0.8	1	13.747543096542358	0.6742857142857144	0.6957142857142856	0.6742857142857143	0.7171428571428572	1372
0.02	None	32	(3, 3)	64	None	0.8	2	24.110894203186035	0.6742857142857144	0.7071428571428572	0.6742857142857143	0.7328571428571429	1373
0.02	None	32	(3, 3)	64	None	0.8	4	44.45513653755188	0.6742857142857144	0.7371428571428571	0.6742857142857143	0.8628571428571429	1374
0.02	None	32	(3, 3)	64	None	0.8	8	85.54971027374268	0.6742857142857144	0.7742857142857141	0.6742857142857143	0.9185714285714286	1375
0.02	None	32	(3, 3)	64	None	1	1	14.951276302337646	0.6742857142857144	0.6814285714285714	0.6742857142857143	0.6871428571428572	1376
0.02	None	32	(3, 3)	64	None	1	2	26.464500188827515	0.6742857142857144	0.7385714285714285	0.6742857142857143	0.83	1377
0.02	None	32	(3, 3)	64	None	1	4	49.413217306137085	0.6742857142857144	0.74	0.6742857142857143	0.88	1378
0.02	None	32	(3, 3)	64	None	1	8	95.44096565246582	0.6742857142857144	0.7657142857142857	0.6742857142857143	0.9114285714285715	1379
0.005	None	32	(3, 3)	64	(-1, 1)	0	1	13.186506032943726	0.6742857142857144	0.6942857142857142	0.6742857142857143	0.7214285714285714	1380
0.005	None	32	(3, 3)	64	(-1, 1)	0	2	22.78541588783264	0.6742857142857144	0.7228571428571428	0.6742857142857143	0.8014285714285714	1381
0.005	None	32	(3, 3)	64	(-1, 1)	0	4	42.04244327545166	0.6742857142857144	0.7514285714285713	0.6742857142857143	0.8814285714285715	1382
0.005	None	32	(3, 3)	64	(-1, 1)	0	8	80.38713598251343	0.6742857142857144	0.76	0.6742857142857143	0.9085714285714286	1383
0.005	None	32	(3, 3)	64	(-1, 1)	0.3	1	13.176914691925049	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	1384
0.005	None	32	(3, 3)	64	(-1, 1)	0.3	2	22.749237775802612	0.6742857142857144	0.7242857142857143	0.6742857142857143	0.8157142857142857	1385
0.005	None	32	(3, 3)	64	(-1, 1)	0.3	4	41.98863983154297	0.6742857142857144	0.7771428571428571	0.6742857142857143	0.89	1386
0.005	None	32	(3, 3)	64	(-1, 1)	0.3	8	80.54024744033813	0.6742857142857144	0.7442857142857142	0.6742857142857143	0.9014285714285715	1387
0.005	None	32	(3, 3)	64	(-1, 1)	0.6	1	13.419946908950806	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	1388
0.005	None	32	(3, 3)	64	(-1, 1)	0.6	2	23.272360801696777	0.6742857142857144	0.7114285714285714	0.6742857142857143	0.7442857142857143	1389
0.005	None	32	(3, 3)	64	(-1, 1)	0.6	4	43.003507137298584	0.6742857142857144	0.7499999999999999	0.6742857142857143	0.8785714285714286	1390
0.005	None	32	(3, 3)	64	(-1, 1)	0.6	8	82.4042181968689	0.6742857142857144	0.7842857142857141	0.6742857142857143	0.9128571428571428	1391
0.005	None	32	(3, 3)	64	(-1, 1)	0.8	1	14.00761890411377	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.7171428571428572	1392
0.005	None	32	(3, 3)	64	(-1, 1)	0.8	2	24.510794401168823	0.6742857142857144	0.7557142857142857	0.6742857142857143	0.87	1393
0.005	None	32	(3, 3)	64	(-1, 1)	0.8	4	45.445958375930786	0.6742857142857144	0.7585714285714285	0.6742857142857143	0.8757142857142857	1394
0.005	None	32	(3, 3)	64	(-1, 1)	0.8	8	87.32582950592041	0.6742857142857144	0.7814285714285713	0.6742857142857143	0.9	1395
0.005	None	32	(3, 3)	64	(-1, 1)	1	1	15.234886169433594	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6771428571428572	1396
0.005	None	32	(3, 3)	64	(-1, 1)	1	2	26.825342178344727	0.6742857142857144	0.7171428571428571	0.6742857142857143	0.8271428571428572	1397
0.005	None	32	(3, 3)	64	(-1, 1)	1	4	49.90280222892761	0.6742857142857144	0.7299999999999999	0.6742857142857143	0.7857142857142857	1398
0.005	None	32	(3, 3)	64	(-1, 1)	1	8	96.08520174026489	0.6742857142857144	0.7685714285714286	0.6742857142857143	0.9142857142857143	1399
0.005	None	32	(3, 3)	64	(0, 1)	0	1	13.16934061050415	0.6742857142857144	0.6928571428571428	0.6742857142857143	0.8028571428571428	1400
0.005	None	32	(3, 3)	64	(0, 1)	0	2	22.749797344207764	0.6742857142857144	0.7342857142857143	0.6742857142857143	0.8114285714285714	1401
0.005	None	32	(3, 3)	64	(0, 1)	0	4	41.96810340881348	0.6742857142857144	0.7685714285714286	0.6742857142857143	0.8885714285714286	1402
0.005	None	32	(3, 3)	64	(0, 1)	0	8	80.54896473884583	0.6742857142857144	0.7785714285714285	0.6742857142857143	0.9157142857142857	1403
0.005	None	32	(3, 3)	64	(0, 1)	0.3	1	13.259829998016357	0.6742857142857144	0.6814285714285715	0.6742857142857143	0.6814285714285714	1404
0.005	None	32	(3, 3)	64	(0, 1)	0.3	2	22.78309655189514	0.6742857142857144	0.7071428571428572	0.6742857142857143	0.7528571428571429	1405
0.005	None	32	(3, 3)	64	(0, 1)	0.3	4	41.97517800331116	0.6742857142857144	0.7714285714285714	0.6742857142857143	0.9014285714285715	1406
0.005	None	32	(3, 3)	64	(0, 1)	0.3	8	80.4736864566803	0.6742857142857144	0.7842857142857143	0.6742857142857143	0.9142857142857143	1407
0.005	None	32	(3, 3)	64	(0, 1)	0.6	1	13.378538846969604	0.6742857142857144	0.6699999999999999	0.6742857142857143	0.7685714285714286	1408
0.005	None	32	(3, 3)	64	(0, 1)	0.6	2	23.308331727981567	0.6742857142857144	0.7471428571428571	0.6742857142857143	0.8428571428571429	1409
0.005	None	32	(3, 3)	64	(0, 1)	0.6	4	43.0026478767395	0.6742857142857144	0.7599999999999999	0.6742857142857143	0.8928571428571429	1410
0.005	None	32	(3, 3)	64	(0, 1)	0.6	8	82.19293236732483	0.6742857142857144	0.7714285714285715	0.6742857142857143	0.9157142857142857	1411
0.005	None	32	(3, 3)	64	(0, 1)	0.8	1	13.982559204101562	0.6742857142857144	0.6828571428571428	0.6742857142857143	0.6928571428571428	1412
0.005	None	32	(3, 3)	64	(0, 1)	0.8	2	24.477046251296997	0.6742857142857144	0.6885714285714286	0.6742857142857143	0.7028571428571428	1413
0.005	None	32	(3, 3)	64	(0, 1)	0.8	4	45.47801995277405	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.8642857142857143	1414
0.005	None	32	(3, 3)	64	(0, 1)	0.8	8	87.53774070739746	0.6742857142857144	0.7585714285714285	0.6742857142857143	0.8442857142857143	1415
0.005	None	32	(3, 3)	64	(0, 1)	1	1	15.120052814483643	0.6742857142857144	0.687142857142857	0.6742857142857143	0.6914285714285714	1416
0.005	None	32	(3, 3)	64	(0, 1)	1	2	26.735134840011597	0.6742857142857144	0.6885714285714286	0.6742857142857143	0.7028571428571428	1417
0.005	None	32	(3, 3)	64	(0, 1)	1	4	49.77754020690918	0.6742857142857144	0.7557142857142856	0.6742857142857143	0.8485714285714285	1418
0.005	None	32	(3, 3)	64	(0, 1)	1	8	96.12970900535583	0.6742857142857144	0.7828571428571428	0.6742857142857143	0.9128571428571428	1419
0.005	None	32	(3, 3)	64	None	0	1	12.842734336853027	0.6742857142857144	0.6957142857142857	0.6742857142857143	0.7342857142857143	1420
0.005	None	32	(3, 3)	64	None	0	2	22.29321837425232	0.6742857142857144	0.7242857142857142	0.6742857142857143	0.7785714285714286	1421
0.005	None	32	(3, 3)	64	None	0	4	40.92292356491089	0.6742857142857144	0.7757142857142857	0.6742857142857143	0.8971428571428571	1422
0.005	None	32	(3, 3)	64	None	0	8	78.33856558799744	0.6742857142857144	0.7542857142857142	0.6742857142857143	0.9085714285714286	1423
0.005	None	32	(3, 3)	64	None	0.3	1	12.941100597381592	0.6742857142857144	0.7057142857142857	0.6742857142857143	0.77	1424
0.005	None	32	(3, 3)	64	None	0.3	2	22.17862892150879	0.6742857142857144	0.7071428571428572	0.6742857142857143	0.7414285714285714	1425
0.005	None	32	(3, 3)	64	None	0.3	4	40.85337829589844	0.6742857142857144	0.7599999999999999	0.6742857142857143	0.8828571428571429	1426
0.005	None	32	(3, 3)	64	None	0.3	8	78.24321866035461	0.6742857142857144	0.7828571428571428	0.6742857142857143	0.9271428571428572	1427
0.005	None	32	(3, 3)	64	None	0.6	1	13.155818462371826	0.6742857142857144	0.7057142857142856	0.6742857142857143	0.7457142857142857	1428
0.005	None	32	(3, 3)	64	None	0.6	2	22.668760538101196	0.6742857142857144	0.7414285714285713	0.6742857142857143	0.8257142857142857	1429
0.005	None	32	(3, 3)	64	None	0.6	4	41.827510595321655	0.6742857142857144	0.7699999999999999	0.6742857142857143	0.9	1430
0.005	None	32	(3, 3)	64	None	0.6	8	79.93409061431885	0.6742857142857144	0.7785714285714286	0.6742857142857143	0.9142857142857143	1431
0.005	None	32	(3, 3)	64	None	0.8	1	13.785939693450928	0.6742857142857144	0.7057142857142857	0.6742857142857143	0.74	1432
0.005	None	32	(3, 3)	64	None	0.8	2	24.17114567756653	0.6742857142857144	0.7328571428571428	0.6742857142857143	0.8442857142857143	1433
0.005	None	32	(3, 3)	64	None	0.8	4	44.53585124015808	0.6742857142857144	0.7657142857142857	0.6742857142857143	0.9	1434
0.005	None	32	(3, 3)	64	None	0.8	8	86.69227337837219	0.6742857142857144	0.7628571428571428	0.6742857142857143	0.9142857142857143	1435
0.005	None	32	(3, 3)	64	None	1	1	15.011268615722656	0.6742857142857144	0.7142857142857143	0.6742857142857143	0.7814285714285715	1436
0.005	None	32	(3, 3)	64	None	1	2	26.42670702934265	0.6742857142857144	0.7228571428571428	0.6742857142857143	0.7728571428571429	1437
0.005	None	32	(3, 3)	64	None	1	4	49.61361885070801	0.6742857142857144	0.7542857142857142	0.6742857142857143	0.85	1438
0.005	None	32	(3, 3)	64	None	1	8	95.43834161758423	0.6742857142857144	0.7614285714285713	0.6742857142857143	0.8685714285714285	1439
0.01	None	64	(3, 3)	64	(-1, 1)	0	1	20.839544773101807	0.6742857142857144	0.6985714285714285	0.6742857142857143	0.7342857142857143	1440
0.01	None	64	(3, 3)	64	(-1, 1)	0	2	37.204286336898804	0.6742857142857144	0.7457142857142856	0.6742857142857143	0.8428571428571429	1441
0.01	None	64	(3, 3)	64	(-1, 1)	0	4	69.9661762714386	0.6742857142857144	0.7685714285714286	0.6742857142857143	0.8814285714285715	1442
0.01	None	64	(3, 3)	64	(-1, 1)	0	8	135.75003504753113	0.6742857142857144	0.7728571428571428	0.6742857142857143	0.92	1443
0.01	None	64	(3, 3)	64	(-1, 1)	0.3	1	20.746217489242554	0.6742857142857144	0.6785714285714286	0.6742857142857143	0.8	1444
0.01	None	64	(3, 3)	64	(-1, 1)	0.3	2	37.17657971382141	0.6742857142857144	0.7414285714285714	0.6742857142857143	0.8371428571428572	1445
0.01	None	64	(3, 3)	64	(-1, 1)	0.3	4	70.09581017494202	0.6742857142857144	0.7671428571428571	0.6742857142857143	0.8957142857142857	1446
0.01	None	64	(3, 3)	64	(-1, 1)	0.3	8	135.72928071022034	0.6742857142857144	0.7628571428571428	0.6742857142857143	0.9157142857142857	1447
0.01	None	64	(3, 3)	64	(-1, 1)	0.6	1	21.57518720626831	0.6742857142857144	0.6742857142857144	0.6742857142857143	0.6742857142857143	1448
0.01	None	64	(3, 3)	64	(-1, 1)	0.6	2	38.34356331825256	0.6742857142857144	0.7428571428571429	0.6742857142857143	0.8485714285714285	1449
0.01	None	64	(3, 3)	64	(-1, 1)	0.6	4	72.26878356933594	0.6742857142857144	0.7714285714285715	0.6742857142857143	0.8828571428571429	1450
